         Seed   Temp  SE_cost  RM_cost   R_cost  RR_cost  SE  RM   R   N_states            Time
   3649332229   50.0    -1.00    -1.00     1.00     2.00   0   0   6        187      0.13833000
   3761422459   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.13093900
   3077294555   50.0    -1.00    -1.00     1.00     2.00   0   0   6        170      0.13546700
   3378867293   50.0    -1.00    -1.00     1.00     2.00   0   0   6        161      0.13259200
   2288952321   50.0    -1.00    -1.00     1.00     2.00   0   0   6        170      0.14230700
   3607685974   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.14213000
   3299279220   50.0    -1.00    -1.00     1.00     2.00   0   0   6        166      0.12989200
   2070441779   50.0    -1.00    -1.00     1.00     2.00   0   0   6        175      0.14283800
   2358088520   50.0    -1.00    -1.00     1.00     2.00   0   0   6        189      0.13912300
   3185651013   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.13703400
   2553910983   50.0    -1.00    -1.00     1.00     2.00   0   0   6        170      0.13886300
   3058818963   50.0    -1.00    -1.00     1.00     2.00   0   0   6        178      0.14321400
   2256589484   50.0    -1.00    -1.00     1.00     2.00   0   0   6        151      0.12752100
   2334565373   50.0    -1.00    -1.00     1.00     2.00   0   0   6        163      0.13175500
   3387062065   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.13218900
   1874025353   50.0    -1.00    -1.00     1.00     2.00   0   0   6        178      0.13647600
   3805290214   50.0    -1.00    -1.00     1.00     2.00   0   0   6        170      0.14055300
   3309891588   50.0    -1.00    -1.00     1.00     2.00   0   0   6        165      0.13264400
   3567625881   50.0    -1.00    -1.00     1.00     2.00   0   0   6        161      0.13238700
   3784372344   50.0    -1.00    -1.00     1.00     2.00   0   0   6        163      0.14202000
   2143034125   50.0    -1.00    -1.00     1.00     2.00   0   0   6        170      0.14321600
   3814603020   50.0    -1.00    -1.00     1.00     2.00   0   0   6        163      0.13074800
   2022186521   50.0    -1.00    -1.00     1.00     2.00   0   0   6        225      0.13184500
   2602285763   50.0    -1.00    -1.00     1.00     2.00   0   0   6        150      0.13485000
   2041006027   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.13379100
   2796551625   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA        552      0.13475100
   2925656381   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA        664      0.16846200
   2331081991   50.0    -1.00    -1.00     1.00     2.00   0   0   6        163      0.12825000
   3413156367   50.0    -1.00    -1.00     1.00     2.00   0   0   6        165      0.13441000
   3631972280   50.0    -1.00    -1.00     1.00     2.00   0   0   6        161      0.13593500
   2078125523   50.0    -1.00    -1.00     1.00     2.00   0   0   6        170      0.13952800
   1724475016   50.0    -1.00    -1.00     1.00     2.00   0   0   6        165      0.13293500
   3389175541   50.0    -1.00    -1.00     1.00     2.00   0   0   6        172      0.13645600
   2224456895   50.0    -1.00    -1.00     1.00     2.00   0   0   6        161      0.13618300
   2059578758   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.13623300
   2393708139   50.0    -1.00    -1.00     1.00     2.00   0   0   6        178      0.14456200
   3049298869   50.0    -1.00    -1.00     1.00     2.00   0   0   6        169      0.17110500
   2098961775   50.0    -1.00    -1.00     1.00     2.00   0   0   6        191      0.13947300
