         Seed   Temp  SE_cost  RM_cost   R_cost  RR_cost  SE  RM   R   N_states            Time
   3626616920   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       7363      0.26730800
   2263039764   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       5683      0.19339400
   1674553344   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      11396      0.35564800
   2359561777   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      14195      0.36443600
   3136675512   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       6334      0.19849400
   2337409647   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       6547      0.25508500
   2655041727   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       8659      0.24861500
   3014079621   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       6045      0.24168200
   3045499047   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      11390      0.35971800
   3796306307   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       7099      0.21928500
   2403303397   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       6946      0.23109600
   1720325428   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      15473      0.52875400
   2709524564   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       4359      0.17839200
   2820595188   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       6536      0.19873900
   3636354911   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       5279      0.21835800
   2179283386   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       8592      0.30142900
   1722832563   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      10731      0.36945800
   3334355269   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       4448      0.18041300
   3490575866   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       7838      0.22511500
   2079949356   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       3334      0.14952100
   3246618529   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      13767      0.47004500
   3117177077   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      11014      0.36898200
   3766073934   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       9980      0.26917400
   1841942152   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       7964      0.27188300
   2086914465   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       7374      0.19363300
   2578802077   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      12314      0.39949600
   3600976570   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       8739      0.29078900
   2336140299   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       9814      0.30037200
   2907483531   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       9933      0.30169600
   2720170735   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      11489      0.35424700
   2595001299   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       7799      0.28445900
   3802975339   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       8947      0.25779600
   2820834710   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       4786      0.19398600
   2886431000   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       8080      0.29660600
   2890830657   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      11301      0.29667700
   3310662312   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       9086      0.28259700
   2352696329   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      11003      0.38870600
   2172348283   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       8494      0.29198800
   2930946091   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       5311      0.19365300
   2595256820   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       8638      0.27457300
   1771493064   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       4553      0.16846500
   3302416727   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       6728      0.24490200
   1934983133   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       9153      0.30441100
   3186803818   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       4715      0.18213900
   3809688520   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       5887      0.19620900
   3714365298   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       3784      0.15578200
   2657524343   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       5002      0.19542300
   3613630429   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       8032      0.28726600
   2472859878   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       6317      0.23900500
   2919356003   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       8422      0.30765500
   3592119696   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       5648      0.21234700
   2313194960   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       5803      0.22109700
   2803759307   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       5427      0.19944300
   2388997850   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       7329      0.26226500
   3205892548   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       5355      0.18751700
   3304957185   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      10340      0.34769900
   2190541068   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       6293      0.20498600
   3602833774   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       4195      0.15944000
   3456344174   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       4942      0.18255800
